,company,date,open,close,week_52_high,week_52_low,week_52_change,avg_10_volume,avg_30_volume,day_50_moving_avg,ttm_EPS,pe_ratio,beta,year_1_change_percent,month_6_change_percent,month_1_change_percent,day_30_change_percent,day_5_change_percent,negative_count,neutral_count,positive_count,sentiment
122,GOOGL,2020-11-20,1762.0,1736.38,1816.89,1008.87,0.3567,1266753.6,1864811.7,1589.73,52.2107,33.78,0.9785894036838104,0.33553299999999997,0.23431999999999997,0.094824,0.10979900000000001,-0.021223,,,,
123,GOOGL,2020-11-23,1740.22,1727.56,1816.89,1008.87,0.3567,1266753.6,1864811.7,1589.73,52.2107,33.78,0.9785894036838104,0.33553299999999997,0.23431999999999997,0.094824,0.10979900000000001,-0.021223,,,,
124,GOOGL,2020-11-24,1727.5,1763.9,1816.89,1008.87,0.3567,1266753.6,1864811.7,1589.73,52.2107,33.78,0.9785894036838104,0.33553299999999997,0.23431999999999997,0.094824,0.10979900000000001,-0.021223,0.0,0.0,3.0,0.51065
125,FB,2020-10-21,279.56,278.73,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
126,FB,2020-10-22,279.87,278.12,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
127,FB,2020-10-23,278.8,284.79,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
128,FB,2020-10-26,283.16,277.11,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
129,FB,2020-10-27,278.76,283.29,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
130,FB,2020-10-28,278.79,267.67,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
131,FB,2020-10-29,276.55,280.83,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
132,FB,2020-10-30,274.5,263.11,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
133,FB,2020-11-02,264.6,261.36,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
134,FB,2020-11-03,263.16,265.3,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
135,FB,2020-11-04,281.0,287.38,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
136,FB,2020-11-05,291.9,294.68,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
137,FB,2020-11-06,293.95,293.41,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
138,FB,2020-11-09,289.87,278.77,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
139,FB,2020-11-10,273.1,272.43,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
140,FB,2020-11-11,273.47,276.48,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
141,FB,2020-11-12,277.18,275.08,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
142,FB,2020-11-13,277.72,276.95,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
143,FB,2020-11-16,275.05,278.96,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
144,FB,2020-11-17,277.68,275.0,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
145,FB,2020-11-18,274.52,271.97,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
146,FB,2020-11-19,271.03,272.94,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
147,FB,2020-11-20,272.56,269.7,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
148,FB,2020-11-23,270.89,268.43,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,,,,
149,FB,2020-11-24,268.49,276.92,304.67,137.1,0.39908000000000005,14744213.1,20115902.77,268.77,8.8651,31.24,1.0124055246901766,0.362603,0.16556500000000002,-0.032397,-0.02194,-0.033195,0.0,0.0,1.0,0.4562
150,BABA,2020-10-21,311.75,307.97,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
151,BABA,2020-10-22,311.46,306.28,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
152,BABA,2020-10-23,307.27,309.92,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
153,BABA,2020-10-26,309.92,306.87,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
154,BABA,2020-10-27,307.75,317.14,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
155,BABA,2020-10-28,313.5,307.94,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
156,BABA,2020-10-29,309.44,312.56,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
157,BABA,2020-10-30,308.55,304.69,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
158,BABA,2020-11-02,310.95,310.84,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
159,BABA,2020-11-03,286.2,285.57,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
160,BABA,2020-11-04,287.79,295.71,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
161,BABA,2020-11-05,289.09,287.75,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
162,BABA,2020-11-06,291.49,299.95,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
163,BABA,2020-11-09,303.77,290.53,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
164,BABA,2020-11-10,279.97,266.54,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
165,BABA,2020-11-11,261.92,265.65,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
166,BABA,2020-11-12,271.04,264.31,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
167,BABA,2020-11-13,264.72,260.84,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
168,BABA,2020-11-16,260.42,258.31,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
169,BABA,2020-11-17,260.28,256.8,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
170,BABA,2020-11-18,257.76,255.83,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
171,BABA,2020-11-19,255.0,259.89,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
172,BABA,2020-11-20,263.97,270.74,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
173,BABA,2020-11-23,274.75,270.11,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
174,BABA,2020-11-24,276.24,279.96,319.32,169.95,0.514443,27261958.1,22599310.47,287.65,7.0185,39.89,0.6453725820196539,0.46456800000000004,0.27611199999999997,-0.12088800000000001,-0.116211,0.048119999999999996,,,,
175,NVDA,2020-10-21,545.0,540.99,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
176,NVDA,2020-10-22,540.9,534.44,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
177,NVDA,2020-10-23,538.0,543.61,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
178,NVDA,2020-10-26,537.08,525.65,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
179,NVDA,2020-10-27,532.24,535.87,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
180,NVDA,2020-10-28,527.92,505.08,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
181,NVDA,2020-10-29,513.54,520.96,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
182,NVDA,2020-10-30,514.0,501.36,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
183,NVDA,2020-11-02,506.31,503.23,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
184,NVDA,2020-11-03,508.34,520.78,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
185,NVDA,2020-11-04,535.57,551.77,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
186,NVDA,2020-11-05,566.5,566.4,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
187,NVDA,2020-11-06,564.39,582.48,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
188,NVDA,2020-11-09,582.1,545.23,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
189,NVDA,2020-11-10,544.26,510.8,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
190,NVDA,2020-11-11,522.15,536.72,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
191,NVDA,2020-11-12,539.16,538.27,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
192,NVDA,2020-11-13,545.09,531.88,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
193,NVDA,2020-11-16,526.9,540.61,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
194,NVDA,2020-11-17,542.1,536.89,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
195,NVDA,2020-11-18,538.61,537.15,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
196,NVDA,2020-11-19,528.51,537.61,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
197,NVDA,2020-11-20,538.16,523.51,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
198,NVDA,2020-11-23,526.85,525.6,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
199,NVDA,2020-11-24,525.7,518.31,589.07,180.68,1.466029,9924367.5,8867263.4,532.36,6.2173,83.37,1.3723520311743067,1.4907700000000002,0.491439,-0.032311,-0.080012,-0.031631,,,,
200,DIS,2020-10-21,124.36,126.63,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
201,DIS,2020-10-22,126.67,127.56,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
202,DIS,2020-10-23,128.1,128.35,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
203,DIS,2020-10-26,127.11,124.06,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
204,DIS,2020-10-27,124.03,123.31,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
205,DIS,2020-10-28,121.01,118.47,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
206,DIS,2020-10-29,118.16,121.54,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
207,DIS,2020-10-30,120.64,121.25,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
208,DIS,2020-11-02,122.24,120.13,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
209,DIS,2020-11-03,121.61,124.02,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
210,DIS,2020-11-04,123.58,125.07,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
211,DIS,2020-11-05,126.78,126.96,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
212,DIS,2020-11-06,126.26,127.46,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
213,DIS,2020-11-09,140.26,142.59,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
214,DIS,2020-11-10,139.97,142.11,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
215,DIS,2020-11-11,141.47,137.82,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
216,DIS,2020-11-12,136.34,135.52,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
217,DIS,2020-11-13,140.9,138.36,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
218,DIS,2020-11-16,141.57,144.67,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
219,DIS,2020-11-17,144.4,144.5,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
220,DIS,2020-11-18,144.5,143.9,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
221,DIS,2020-11-19,142.57,141.72,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
222,DIS,2020-11-20,141.71,141.07,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
223,DIS,2020-11-23,142.45,145.98,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,,,,
224,DIS,2020-11-24,148.16,151.49,153.41,79.07,0.031246,12673943.7,10649427.83,129.17,-1.5805,-95.85,1.0865650060441427,-0.039687,0.197233,0.114033,0.128831,-0.024884,0.0,0.0,1.0,0.48905
225,CRM,2020-10-21,256.45,254.23,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
226,CRM,2020-10-22,253.89,249.67,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
227,CRM,2020-10-23,250.1,250.52,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
228,CRM,2020-10-26,245.3,241.98,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
229,CRM,2020-10-27,248.0,250.3,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
230,CRM,2020-10-28,244.6,238.43,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
231,CRM,2020-10-29,242.52,237.14,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
232,CRM,2020-10-30,235.82,232.27,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
233,CRM,2020-11-02,235.12,232.45,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
234,CRM,2020-11-03,235.1,237.13,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
235,CRM,2020-11-04,246.02,250.74,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
236,CRM,2020-11-05,258.11,260.22,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
237,CRM,2020-11-06,260.0,260.15,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
238,CRM,2020-11-09,260.95,259.28,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
239,CRM,2020-11-10,258.06,247.66,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
240,CRM,2020-11-11,253.51,254.18,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
241,CRM,2020-11-12,247.4,249.42,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
242,CRM,2020-11-13,252.84,249.51,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
243,CRM,2020-11-16,249.52,249.89,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
244,CRM,2020-11-17,253.74,256.17,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
245,CRM,2020-11-18,256.4,257.16,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
246,CRM,2020-11-19,256.84,264.65,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
247,CRM,2020-11-20,263.59,258.04,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
248,CRM,2020-11-23,261.23,257.64,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
249,CRM,2020-11-24,260.0,260.84,284.5,115.29,0.6014240000000001,5818467.4,5182360.43,251.29,2.6113,99.89,1.0715403678248674,0.584234,0.47232700000000005,0.014986000000000001,-0.033811,0.032614,,,,
